End of Month,Calendar Date,PERMNO,GVKEY,Point-in-time CUSIP,Point-in-time Ticker,Point-in-time Name,Last Known CUSIP,Last Known Ticker,Last Known Name,One-Week Daily Price Trend,One-Month Daily Price Trend,Three-Month Daily Price Trend,Nine-Month Daily Price Trend,Nine-Month Daily Return Skewness,Nine-Month Share of Days Outperforming,Average Daily Share Turnover,One-Month Change in Average Daily Share Turnover,Stochastic Oscillator,Relative Strength Index,Bollinger Band,MACD Signal,Technical Indicator,Earnings Revision,Three-Month Smoothed Earnings Revision,Estimate Dispersion,Share of Estimates Rising,Three-Month Smoothed Dollar Volume,Arbitrage Risk,One-Month Change in Arbitrage Risk,Short Pressure,One-Month Change in Short Pressure,Daily Media Sentiment Indicator,Sector ETF Flows-to-Market Capitalization,Sector ETF Equivalent Volume,Downside Risk (Measured Over the Trailing Three Months),Downside Risk (Measured Over the Trailing Six Months),Downside Risk (Measured Over the Trailing Nine Months),Downside Risk (Measured Over the Trailing Twelve Months),Change in Downside Risk (Measured Over the Trailing Twelve Months),Interaction of Supernovas and Nine-Month Price Trend,Interaction of Earnings Growth Stability and Arbitrage Risk
200212,20021216,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,4,1,4,5,3,5,5,5,3,3,3,3,2,5,5,5,3,2,5,4,.,.,2,.,.,5,5,5,5,5,5,5
200212,20021217,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,4,1,2,5,3,5,5,5,3,3,3,4,3,5,5,5,3,2,5,3,.,.,4,.,.,5,5,5,5,5,5,5
200212,20021218,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,2,1,2,5,3,4,5,5,3,3,3,1,1,5,5,5,3,2,5,4,.,.,4,.,.,5,5,5,5,5,5,5
200212,20021219,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,1,2,5,3,5,5,5,3,3,1,1,1,5,5,5,3,2,5,5,.,.,3,.,.,5,5,5,5,5,5,5
200212,20021220,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,1,2,5,3,5,5,5,1,2,1,1,1,5,5,5,3,2,5,4,.,.,3,.,.,5,5,5,5,5,5,5
200212,20021223,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,4,1,5,3,5,5,5,1,3,3,1,1,5,5,5,3,2,5,2,.,.,3,.,.,5,5,5,5,5,5,5
200212,20021224,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,3,2,5,3,5,5,5,1,2,3,1,1,5,5,5,3,2,5,2,.,.,3,.,.,5,5,5,5,5,5,5
200212,20021226,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,2,5,3,5,5,4,1,1,3,5,1,5,5,5,3,2,5,1,.,.,3,.,.,5,5,5,5,5,5,5
200212,20021227,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,4,5,1,5,3,5,5,4,1,1,3,5,3,5,5,5,3,2,5,1,.,.,5,.,.,5,5,5,5,5,5,5
200212,20021230,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,5,1,5,3,5,5,4,2,2,3,5,4,5,5,5,3,2,5,1,.,.,2,.,.,5,5,5,5,5,5,5
200212,20021231,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,4,1,5,3,4,5,4,3,2,3,5,5,5,5,5,3,2,5,1,.,.,5,.,.,5,5,5,5,5,5,5
200301,20030102,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,4,1,5,3,5,5,4,3,2,2,5,5,3,5,5,3,3,5,1,.,.,5,.,.,5,5,5,5,5,5,5
200301,20030103,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,2,1,5,3,5,5,4,3,2,2,5,5,3,5,5,3,3,5,1,.,.,3,.,.,5,5,5,5,5,5,5
200301,20030106,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,2,1,5,3,5,5,4,3,3,2,5,5,3,5,5,3,3,5,1,.,.,1,.,.,5,5,5,5,5,5,5
200301,20030107,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,3,1,5,3,5,5,4,5,4,5,5,5,3,5,5,3,3,5,1,.,.,3,.,.,5,5,5,5,5,5,5
200301,20030108,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,3,1,5,3,4,5,4,5,3,3,5,5,3,5,5,3,3,5,1,.,.,3,.,.,5,5,5,5,5,5,5
200301,20030109,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,2,1,5,3,4,5,3,5,5,5,4,5,3,5,5,3,3,5,1,.,.,4,.,.,5,5,5,5,5,5,5
200301,20030110,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,2,1,5,3,4,5,3,4,5,2,1,2,3,5,5,3,3,5,1,.,.,5,.,.,5,5,5,5,5,5,5
200301,20030113,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,4,3,1,5,3,4,5,3,3,5,3,1,2,3,5,5,3,3,5,1,.,.,5,.,.,5,5,5,5,5,5,5
200301,20030114,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,2,1,5,3,4,5,3,3,5,3,1,2,3,5,5,3,3,5,1,.,.,3,.,.,5,5,5,5,5,5,5
200301,20030115,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,2,1,5,3,5,5,3,3,5,3,1,2,3,5,5,3,3,5,1,.,.,2,.,.,5,5,5,5,5,5,5
200301,20030116,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,3,1,5,3,5,5,3,3,5,3,1,2,3,5,5,3,3,5,1,.,.,5,.,.,5,5,5,5,5,5,5
200301,20030117,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,4,4,1,5,3,4,5,4,3,4,3,1,2,3,5,5,3,3,5,1,.,.,4,.,.,5,5,5,5,5,5,5
200301,20030121,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,2,1,5,3,4,5,4,3,3,3,1,1,3,5,5,3,3,5,1,.,.,5,.,.,5,5,5,5,4,5,5
200301,20030122,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,2,1,5,3,4,5,5,2,1,1,1,1,3,5,5,3,3,5,1,.,.,3,.,.,5,5,5,5,5,5,5
200301,20030123,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,4,2,5,3,5,5,5,1,2,3,1,1,3,5,5,3,3,5,1,.,.,2,.,.,5,5,5,5,5,5,5
200301,20030124,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,4,2,5,3,5,5,5,1,1,1,1,1,3,5,5,3,3,5,1,.,.,4,.,.,5,5,5,5,5,5,5
200301,20030127,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,4,2,5,3,5,5,5,2,1,1,1,1,3,5,5,3,3,5,1,.,.,3,.,.,5,5,5,5,5,5,5
200301,20030128,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,3,5,3,5,5,5,2,1,3,5,4,3,5,5,3,3,5,1,.,.,4,.,.,5,5,5,5,5,5,5
200301,20030129,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,4,5,2,5,3,5,5,5,1,1,3,4,3,3,5,5,3,3,5,1,.,.,5,.,.,5,5,5,5,5,5,5
200301,20030130,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,3,5,3,5,5,5,1,1,1,1,1,3,5,5,3,3,5,2,.,.,3,.,.,5,5,5,5,5,5,5
200301,20030131,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,3,5,3,5,5,5,1,1,3,3,1,3,5,5,3,3,5,2,.,.,2,.,.,5,5,5,5,5,5,5
200302,20030203,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,4,5,3,5,5,5,1,1,3,4,2,5,5,.,5,3,5,2,.,.,5,.,.,5,5,5,5,5,5,5
200302,20030204,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,5,5,3,5,5,5,1,1,3,5,4,5,5,.,5,3,5,2,.,.,5,.,.,5,5,5,5,5,5,5
200302,20030205,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,5,5,3,5,5,5,2,1,3,5,5,5,5,.,5,3,5,2,.,.,5,.,.,5,5,5,5,5,5,5
200302,20030206,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,5,4,5,3,5,5,5,3,1,3,5,5,5,5,.,5,3,5,2,.,.,5,.,.,5,5,5,5,5,5,5
200302,20030207,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,5,5,5,3,4,5,5,3,1,3,5,5,5,5,.,5,3,5,2,.,.,3,.,.,5,5,5,5,5,5,5
200302,20030210,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,5,5,5,3,4,5,5,3,1,3,5,5,5,5,.,5,3,5,2,.,.,5,.,.,5,5,5,5,5,5,5
200302,20030211,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,5,5,5,3,4,5,5,3,2,3,5,4,5,5,.,5,3,5,2,.,.,5,.,.,5,5,5,5,5,5,5
200302,20030212,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,3,5,5,5,3,4,5,5,3,3,3,5,4,5,5,.,5,3,5,2,.,.,5,.,.,5,5,5,5,5,5,5
200302,20030213,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,4,5,3,4,5,5,3,2,3,2,2,5,5,.,5,3,5,1,.,.,3,.,.,5,5,5,5,5,5,5
200302,20030214,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,4,5,5,5,3,4,5,5,2,2,3,3,2,5,5,.,5,3,5,3,.,.,3,.,.,5,5,5,5,5,5,5
200302,20030218,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,4,5,5,5,3,4,5,5,1,1,3,3,1,5,5,.,5,3,5,2,.,.,3,.,.,5,5,5,5,5,5,5
200302,20030219,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,4,5,3,4,5,5,1,2,3,2,1,5,5,.,5,3,5,2,.,.,3,.,.,5,5,5,5,4,5,5
200302,20030220,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,5,5,3,4,5,5,1,2,3,1,1,5,5,.,5,3,5,2,.,.,4,.,.,5,5,5,5,4,5,5
200302,20030221,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,5,5,3,4,5,5,1,2,1,1,1,5,5,.,5,3,5,2,.,.,1,.,.,5,5,5,5,1,5,5
200302,20030224,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,5,5,3,5,5,5,1,2,1,1,1,5,5,.,5,3,5,1,.,.,4,.,.,5,5,5,5,1,5,5
200302,20030225,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,5,5,3,5,5,5,1,2,3,1,1,5,5,.,5,3,5,1,.,.,3,.,.,5,5,5,5,1,5,5
200302,20030226,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,5,5,3,5,5,5,1,1,3,5,2,5,5,.,5,3,5,1,.,.,5,.,.,5,5,5,5,2,5,5
200302,20030227,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,4,5,5,5,3,5,5,5,1,1,3,1,1,5,5,.,5,3,5,1,.,.,5,.,.,5,5,5,5,1,4,5
200302,20030228,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,4,5,5,5,3,5,5,5,1,1,3,3,1,5,5,.,5,3,5,1,.,.,2,.,.,5,5,5,5,1,4,5
200303,20030303,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,2,5,5,5,3,5,5,5,2,1,3,5,3,5,5,5,5,2,5,1,.,.,2,.,.,5,5,5,5,1,5,5
200303,20030304,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,3,5,5,3,4,5,5,2,1,3,3,2,5,5,5,5,2,5,1,.,.,3,.,.,5,5,5,5,2,5,5
200303,20030305,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,4,4,5,5,3,5,5,5,3,2,3,5,3,5,5,5,5,2,5,1,.,.,4,.,.,5,5,5,5,2,5,5
200303,20030306,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,4,5,5,3,4,5,5,2,2,3,3,2,5,5,5,5,2,5,1,.,.,3,.,.,5,5,5,5,1,5,5
200303,20030307,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,2,5,5,5,3,5,5,5,3,3,3,5,4,5,5,5,5,2,5,1,.,.,2,.,.,5,5,5,5,1,5,5
200303,20030310,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,5,5,5,3,5,5,5,4,4,3,5,4,5,5,5,5,2,5,1,.,.,1,.,.,5,5,5,5,1,5,5
200303,20030311,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,4,5,5,2,5,5,5,4,2,1,1,1,5,5,5,5,2,5,5,.,.,2,.,.,5,5,5,5,5,5,5
200303,20030312,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,5,5,2,5,5,5,4,3,3,3,4,5,5,5,5,2,5,5,.,.,5,.,.,5,5,5,5,5,5,5
200303,20030313,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,5,5,2,5,5,5,3,3,3,3,3,5,5,5,5,2,5,5,.,.,3,.,.,5,5,5,5,5,5,5
200303,20030314,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,5,5,2,4,5,5,3,3,3,5,4,5,5,5,5,2,5,5,.,.,5,.,.,5,5,5,5,5,5,5
200303,20030317,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,5,5,5,2,4,5,5,3,3,2,5,5,5,5,5,5,2,5,5,.,.,3,.,.,5,5,5,5,5,5,5
200303,20030318,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,4,5,5,2,4,5,5,3,2,2,5,5,5,5,5,5,2,5,5,.,.,5,.,.,5,5,5,5,5,5,5
200303,20030319,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,4,5,5,2,4,5,5,3,3,2,5,5,5,5,5,5,2,5,5,.,.,4,.,.,5,5,5,5,5,5,5
200303,20030320,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,3,5,5,2,4,5,5,4,3,2,4,5,5,5,5,5,2,5,5,.,.,2,.,.,5,5,5,5,5,5,5
200303,20030321,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,2,5,5,4,4,5,5,4,3,5,5,5,5,5,5,5,2,5,5,.,.,3,.,.,5,5,5,5,5,5,5
200303,20030324,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,2,5,3,4,5,5,3,3,3,2,3,5,5,5,5,2,5,5,.,.,5,.,.,5,5,5,5,5,5,5
200303,20030325,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,4,5,3,4,5,5,2,3,3,1,1,5,5,5,5,2,5,5,.,.,4,.,.,5,5,5,5,5,5,5
200303,20030326,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,4,5,3,4,5,5,2,3,3,1,1,5,5,5,5,2,5,5,.,.,4,.,.,5,5,5,5,5,5,5
200303,20030327,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,3,5,3,3,5,5,2,2,3,1,1,5,5,5,5,2,5,5,.,.,4,.,.,5,5,5,5,5,5,5
200303,20030328,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,1,4,5,3,3,5,5,2,1,3,1,1,5,5,5,5,2,5,5,.,.,3,.,.,5,5,5,5,5,5,5
200303,20030331,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,1,5,5,3,3,5,5,2,3,3,1,1,5,5,5,5,2,5,5,.,.,3,.,.,5,5,5,5,5,5,5
200304,20030401,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,1,5,5,3,3,5,5,2,2,3,1,1,5,5,5,5,3,5,5,.,.,3,.,.,5,5,5,5,5,5,5
200304,20030402,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,1,5,5,3,3,5,5,2,3,3,3,2,5,5,5,5,3,5,5,.,.,4,.,.,5,5,5,5,5,5,5
200304,20030403,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,5,5,3,3,5,5,2,3,3,4,2,5,5,5,5,3,5,5,.,.,4,.,.,5,5,5,5,5,5,5
200304,20030404,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,5,5,3,4,5,5,2,4,3,5,3,5,5,5,5,3,5,5,.,.,5,.,.,5,5,5,5,5,5,5
200304,20030407,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,5,5,3,4,5,5,3,4,3,5,5,5,5,5,5,3,5,5,.,.,5,.,.,5,5,5,5,5,5,5
200304,20030408,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,4,5,3,3,5,5,3,4,3,1,1,5,5,5,5,3,5,5,.,.,5,.,.,5,5,5,5,5,5,5
200304,20030409,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,5,5,3,3,5,5,3,4,3,1,2,5,5,5,5,3,5,5,.,.,5,.,.,5,5,5,5,5,5,5
200304,20030410,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,5,5,3,3,5,5,3,2,3,1,2,5,5,5,5,3,5,5,.,.,5,.,.,5,5,5,5,5,5,5
200304,20030411,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,1,5,5,3,4,5,5,3,3,3,1,1,5,5,5,5,3,5,5,.,.,5,.,.,5,5,5,5,5,5,5
200304,20030414,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,1,5,5,3,4,5,5,2,2,3,3,2,5,5,5,5,3,5,5,.,.,5,.,.,5,5,5,5,5,5,5
200304,20030415,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,1,5,5,3,4,5,5,2,3,5,5,5,5,5,5,5,3,5,5,.,.,4,.,.,5,5,5,5,5,5,5
200304,20030416,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,4,4,3,3,5,5,3,4,3,5,4,5,5,5,5,3,5,5,.,.,5,.,.,5,5,5,5,5,5,5
200304,20030417,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,4,5,3,4,5,5,4,5,5,5,5,5,5,5,5,3,5,5,.,.,5,.,.,5,5,5,5,5,5,5
200304,20030421,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,2,4,3,3,5,5,4,4,5,5,5,5,5,5,5,3,5,5,.,.,4,.,.,5,5,5,5,5,5,5
200304,20030422,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,2,2,3,3,3,5,5,4,4,5,3,4,5,5,5,5,3,5,5,.,.,4,.,.,5,5,5,5,5,5,5
200304,20030423,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,1,3,3,3,5,5,4,5,5,5,5,5,5,5,5,3,5,5,.,.,5,.,.,5,5,5,5,4,5,5
200304,20030424,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,1,2,3,2,5,5,5,4,5,1,2,5,5,5,5,3,5,5,.,.,3,.,.,5,5,5,5,4,5,5
200304,20030425,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,1,3,3,3,5,5,5,4,3,1,3,5,5,5,5,3,5,5,.,.,3,.,.,5,5,5,5,2,5,5
200304,20030428,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,1,2,3,3,5,5,5,4,2,2,4,5,5,5,5,3,5,4,.,.,4,.,.,5,5,5,5,3,5,5
200304,20030429,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,1,2,4,3,5,5,5,5,2,4,5,5,5,5,5,3,5,4,.,.,5,.,.,5,5,5,5,4,5,5
200304,20030430,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,2,1,1,3,4,3,5,5,5,5,2,3,5,5,5,5,5,3,5,4,.,.,2,.,.,5,5,5,5,4,5,5
200305,20030501,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,1,2,4,2,5,5,5,5,3,3,5,5,5,5,5,3,5,4,.,.,2,.,.,5,5,5,5,4,5,5
200305,20030502,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,1,2,4,2,5,5,5,5,5,5,5,5,5,5,5,3,5,5,.,.,4,.,.,5,5,5,5,4,5,5
200305,20030505,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,1,1,4,2,5,5,5,5,5,5,5,5,5,5,5,3,5,5,.,.,4,.,.,5,5,5,5,5,5,5
200305,20030506,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,1,1,4,2,5,5,5,5,5,2,2,5,5,5,5,3,5,5,.,.,3,.,.,5,5,5,5,5,5,5
200305,20030507,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,1,1,4,2,5,5,4,5,3,1,1,5,5,5,5,3,5,4,.,.,4,.,.,5,5,5,5,4,5,5
200305,20030508,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,1,1,4,2,5,5,3,4,3,1,1,5,5,5,5,3,5,4,.,.,4,.,.,5,5,5,5,4,5,5
200305,20030509,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,1,1,1,4,2,5,5,2,4,3,1,1,5,5,5,5,3,5,4,.,.,3,.,.,5,5,5,5,5,5,5
200305,20030512,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,1,1,1,4,2,5,5,2,4,2,1,1,5,5,5,5,3,5,4,.,.,2,.,.,5,5,5,5,5,5,5
200305,20030513,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,1,1,1,3,2,5,5,2,4,2,3,2,5,5,5,5,3,5,4,.,.,5,.,.,5,5,5,5,5,5,5
200305,20030514,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,2,1,1,1,4,2,5,5,2,4,3,1,2,5,5,5,5,3,5,4,.,.,5,.,.,5,5,5,5,5,5,5
200305,20030515,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,1,1,4,2,5,5,2,3,2,1,1,5,5,5,5,3,5,3,.,.,5,.,.,5,5,5,5,4,5,5
200305,20030516,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,4,1,1,2,4,2,5,5,2,3,2,1,2,5,5,5,5,3,5,3,.,.,5,.,.,5,5,5,5,5,5,5
200305,20030519,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,4,1,1,2,4,2,5,5,2,3,3,1,1,5,5,5,5,3,5,2,.,.,4,.,.,5,5,5,5,5,5,5
200305,20030520,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,1,1,2,4,2,5,5,2,2,3,1,1,5,5,5,5,3,5,2,.,.,5,.,.,5,5,5,5,5,5,5
200305,20030521,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,1,1,3,4,2,5,5,1,2,3,1,1,5,5,5,5,3,5,2,.,.,4,.,.,5,5,5,5,4,5,5
200305,20030522,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,3,1,4,4,3,5,5,1,1,3,5,2,5,5,5,5,3,5,2,.,.,3,.,.,5,5,5,5,4,5,5
200305,20030523,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,5,2,1,4,4,3,5,5,2,1,3,5,3,5,5,5,5,3,5,2,.,.,4,.,.,5,5,5,5,5,5,5
200305,20030527,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,2,1,1,4,4,2,5,5,2,1,2,5,5,5,5,5,5,3,5,2,.,.,5,.,.,5,5,5,5,5,5,5
200305,20030528,26112,3851,247361108,DAL,DELTA AIR LINES INC,247361108,DAL,DELTA AIR LINES INC,1,1,1,4,4,2,5,5,1,1,2,2,1,5,5,5,5,3,5,2,.,.,5,.,.,5,5,5,5,5,5,5
